Fecha,DELEGACI‡N,Clave INEGI AGEE,Delitos contra la salud_ Producci¢n,Delitos contra la salud_Transporte,Delitos contra la salud_Tr†fico,Delitos contra la salud_Comercio,Delitos contra la salud_Suministro,Delitos contra la salud_Posesi¢n,Delitos contra la salud_Otros,Delitos diversos_Instituciones de banca y crÇdito,Delitos diversos_Fiscales,Delitos diversos_Patrimoniales,Delitos diversos_Ambientales,Delitos diversos_Propiedad intelectual e industrial,Delitos diversos_Servidor p£blico,Delitos diversos_LFAFyE,Delitos diversos_Asociaci¢n delictuosa,Delitos diversos_Robo en carretera,Delitos diversos_Ley general de poblaci¢n,Delitos diversos_Ataques a las v°as generales de comunicaci¢n,Delitos diversos_Culposos por transito de veh°culos,Delitos diversos_Otras leyes especiales,Delitos diversos_LFCDO,Delitos diversos_Delitos electorales,Delitos diversos_Otros
2003-10,TAMAULIPAS,28,0,3,0,0,0,44,0,0,10,2,6,1,4,21,0,0,4,1,0,0,0,1,90
2003-10,TLAXCALA,29,0,0,0,2,0,2,0,0,3,2,1,1,4,4,0,0,1,5,2,1,0,0,8
2003-10,VERACRUZ,30,0,0,0,5,0,37,11,0,14,35,7,8,25,50,0,0,9,16,0,2,0,1,15
2003-10,YUCATµN,31,0,0,0,0,0,18,3,2,0,2,2,3,6,5,0,0,0,2,0,0,0,1,6
2003-10,ZACATECAS,32,1,2,0,3,0,11,0,0,4,4,5,0,8,22,0,0,0,1,1,0,0,2,1
2003-11,AGUASCALIENTES,01,0,0,0,0,0,9,0,1,2,1,0,0,0,5,0,0,0,0,0,0,0,0,9
2003-11,BAJA CALIFORNIA,02,1,4,1,1,0,172,16,3,49,49,2,1,5,145,0,0,40,1,3,9,0,3,110
2003-11,BAJA CALIFORNIA SUR,03,0,2,0,8,0,16,4,0,0,12,0,0,0,4,0,0,0,1,0,0,0,4,6
2003-11,CAMPECHE,04,0,0,0,16,0,12,0,0,4,12,6,1,8,5,0,1,3,2,2,0,0,0,5
2003-11,COAHUILA,05,0,3,0,8,0,23,2,0,2,2,2,0,2,21,0,0,1,5,0,3,0,1,35
2003-11,COLIMA,06,0,2,0,5,0,17,2,0,3,0,1,5,0,18,0,0,0,0,0,0,0,1,12
2003-11,CHIAPAS,07,2,2,0,5,0,17,11,0,5,4,5,0,2,35,0,0,47,4,0,0,0,4,27
2003-11,CHIHUAHUA,08,32,41,0,3,0,120,5,0,20,3,15,0,5,79,0,0,10,1,0,0,0,1,34
2003-11,DISTRITO FEDERAL,09,0,0,0,210,11,535,38,33,15,341,7,23,35,159,1,0,32,5,0,8,64,9,364
2003-11,DURANGO,10,1,14,0,6,0,13,13,0,2,2,4,4,2,13,0,0,0,2,0,2,0,1,8
2003-11,GUANAJUATO,11,0,0,0,0,0,21,0,0,0,0,2,0,0,15,0,0,1,1,0,0,0,1,69
2003-11,GUERRERO,12,0,4,0,3,1,16,3,0,1,4,12,0,2,26,0,0,0,13,0,2,0,0,13
2003-11,HIDALGO,13,0,0,0,2,1,26,2,4,0,34,4,0,24,32,0,0,1,11,6,4,0,0,8
2003-11,JALISCO,14,21,2,1,44,2,190,23,4,30,26,7,9,2,112,0,0,0,5,9,7,0,4,42
2003-11,MêXICO,15,0,1,0,5,6,40,0,8,4,24,8,23,3,64,0,0,3,1,11,15,0,3,35
2003-11,MICHOACµN,16,0,0,0,0,0,3,54,1,1,1,2,4,0,50,0,0,0,7,0,0,0,2,36
2003-11,MORELOS,17,1,3,0,9,4,93,1,0,1,16,10,4,7,42,0,0,1,7,0,3,0,0,10
2003-11,NAYARIT,18,0,0,0,1,0,11,5,0,3,3,0,1,10,15,0,0,0,0,0,1,0,1,5
2003-11,NUEVO LE‡N,19,0,1,0,5,0,64,1,0,4,6,2,1,7,19,0,0,2,1,0,0,0,0,25
2003-11,OAXACA,20,0,0,0,1,0,5,35,0,0,1,1,4,3,60,0,0,5,6,0,0,0,1,13
2003-11,PUEBLA,21,0,0,1,0,0,8,3,1,4,12,5,1,3,29,0,0,1,3,5,0,0,0,34
2003-11,QUERêTARO,22,0,0,0,6,3,35,0,0,5,0,1,0,2,20,0,0,0,2,1,0,0,1,17
2003-11,QUINTANA ROO,23,0,0,0,0,0,20,28,1,1,11,1,0,0,15,0,0,1,1,0,0,0,3,33
2003-11,SAN LUIS POTOS÷,24,1,1,0,0,0,10,4,0,0,7,1,1,3,33,0,0,1,2,0,5,0,2,7
2003-11,SINALOA,25,1,2,1,0,0,52,0,0,2,0,1,0,2,38,0,0,0,0,0,0,0,1,35
2003-11,SONORA,26,2,38,2,27,0,203,4,0,40,10,1,5,6,50,0,0,13,2,2,0,0,1,31
2003-11,TABASCO,27,0,0,0,9,0,3,1,0,0,2,3,2,2,8,0,0,8,0,0,1,0,0,16
2003-11,TAMAULIPAS,28,0,1,0,1,0,74,0,1,10,5,0,0,5,33,0,0,3,4,0,1,0,0,107
2003-11,TLAXCALA,29,0,0,0,0,0,4,1,0,2,3,0,1,2,3,0,0,1,4,1,0,0,0,6
2003-11,VERACRUZ,30,0,0,0,3,0,20,8,0,24,32,2,6,22,54,0,0,9,11,0,0,0,1,14
2003-11,YUCATµN,31,0,0,0,0,0,15,0,1,0,4,3,5,2,7,0,0,0,2,0,1,0,0,4
2003-11,ZACATECAS,32,0,2,0,5,0,7,0,0,0,3,0,0,2,17,0,0,0,1,0,0,0,1,0
2003-12,AGUASCALIENTES,01,0,0,0,0,0,11,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,1,1
2003-12,BAJA CALIFORNIA,02,1,5,1,9,0,125,12,0,29,62,2,7,19,99,0,0,45,2,4,1,0,1,74
2003-12,BAJA CALIFORNIA SUR,03,0,0,0,8,0,14,15,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,7
2003-12,CAMPECHE,04,0,0,0,1,0,4,0,0,1,3,2,0,0,11,0,0,1,0,0,1,0,0,2
2003-12,COAHUILA,05,0,2,0,2,1,26,3,0,5,4,7,0,8,16,0,0,1,2,0,9,0,2,35
2003-12,COLIMA,06,0,0,0,0,0,23,0,0,3,0,1,0,0,9,0,0,0,1,0,1,0,1,9
2003-12,CHIAPAS,07,6,2,0,7,0,17,14,0,0,7,3,5,3,42,0,0,21,4,0,0,0,5,34
2003-12,CHIHUAHUA,08,0,17,1,2,0,70,4,0,14,3,0,0,8,57,0,0,5,1,0,1,0,3,11
2003-12,DISTRITO FEDERAL,09,0,0,0,67,8,304,3,19,15,206,2,10,6,77,0,0,61,2,0,6,53,6,286
2003-12,DURANGO,10,1,4,0,4,0,13,4,0,1,5,0,7,3,16,0,0,0,1,0,0,0,0,7
2003-12,GUANAJUATO,11,0,0,0,0,0,80,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,1,63
2003-12,GUERRERO,12,0,5,0,2,0,14,4,0,1,5,4,0,3,32,0,0,0,7,0,0,0,1,16
2003-12,HIDALGO,13,0,0,0,0,0,16,0,0,0,21,8,0,5,44,0,0,2,4,2,4,0,2,7
2003-12,JALISCO,14,7,4,1,46,1,122,15,3,18,24,7,4,5,115,0,0,2,5,8,14,0,1,35
2003-12,MêXICO,15,0,0,0,2,2,21,0,4,2,14,4,10,6,31,0,0,2,1,8,5,0,3,22
2003-12,MICHOACµN,16,0,1,0,2,0,2,64,0,1,0,4,8,8,50,0,0,0,7,0,0,0,1,37
2003-12,MORELOS,17,0,1,0,35,0,96,5,0,4,15,7,0,6,43,0,1,1,4,0,2,0,0,15
2003-12,NAYARIT,18,0,3,0,4,0,20,4,0,4,3,2,5,6,18,0,0,0,1,1,0,0,1,6
2003-12,NUEVO LE‡N,19,0,0,0,1,0,42,0,0,4,2,0,6,3,20,0,0,1,3,0,0,0,1,22
2003-12,OAXACA,20,0,1,0,1,0,3,22,0,1,1,4,3,10,40,0,0,2,9,0,1,0,0,30
2003-12,PUEBLA,21,0,1,0,0,0,13,0,3,1,13,4,0,0,26,0,0,0,1,5,0,0,1,31
2003-12,QUERêTARO,22,0,0,0,10,1,49,0,0,2,0,0,0,0,25,0,0,0,2,0,0,0,0,15
2003-12,QUINTANA ROO,23,0,0,0,0,0,25,50,0,3,24,3,0,0,7,0,0,0,2,0,0,0,2,69
2003-12,SAN LUIS POTOS÷,24,0,0,0,0,0,12,0,2,3,7,0,0,0,19,0,0,0,0,0,4,0,1,14
2003-12,SINALOA,25,2,4,0,1,0,55,3,0,0,0,2,0,3,36,0,0,0,3,0,0,0,0,29
2003-12,SONORA,26,0,38,3,11,0,155,16,2,14,5,4,3,5,46,1,0,6,4,1,0,0,0,35
2003-12,TABASCO,27,0,1,0,4,0,15,1,0,2,14,2,3,0,7,0,0,3,0,0,3,0,0,15
2003-12,TAMAULIPAS,28,0,0,0,0,0,62,0,0,0,3,0,0,0,24,0,0,1,1,0,0,0,0,119
2003-12,TLAXCALA,29,0,0,0,0,0,4,0,0,0,8,0,3,3,6,0,0,0,2,1,1,0,0,8
2003-12,VERACRUZ,30,0,0,0,1,2,24,9,0,8,21,6,4,0,52,1,0,6,12,0,3,0,3,14
2003-12,YUCATµN,31,0,0,0,0,0,10,3,1,0,6,0,4,3,2,0,0,0,2,0,0,0,1,5
2003-12,ZACATECAS,32,0,6,1,3,0,10,0,0,0,1,0,4,6,18,0,0,0,2,0,0,0,0,2
2004-01,AGUASCALIENTES,01,0,0,0,0,0,17,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,18
2004-01,BAJA CALIFORNIA,02,0,3,1,0,0,138,8,4,12,46,1,2,3,103,0,0,16,6,2,5,0,0,57
2004-01,BAJA CALIFORNIA SUR,03,0,0,0,5,0,16,7,0,0,33,1,0,1,0,0,0,0,0,0,0,0,0,18
2004-01,CAMPECHE,04,0,1,0,3,0,15,0,0,1,12,9,0,1,2,0,0,0,2,0,3,0,0,9
2004-01,COAHUILA,05,0,1,0,13,1,32,1,0,4,1,1,0,4,13,0,0,0,0,0,0,0,2,24
2004-01,COLIMA,06,1,0,0,5,0,13,1,0,1,0,1,2,0,9,0,0,0,1,0,0,0,2,8
2004-01,CHIAPAS,07,0,1,3,7,0,16,15,0,2,3,3,2,4,37,0,0,41,6,0,0,0,3,43
2004-01,CHIHUAHUA,08,2,18,0,1,0,75,4,0,8,5,15,4,9,43,0,0,6,5,0,0,0,0,37
2004-01,DISTRITO FEDERAL,09,0,1,0,206,15,488,12,35,12,496,2,11,4,117,0,0,12,3,2,8,52,13,477
2004-01,DURANGO,10,0,4,0,4,0,22,7,0,3,6,0,2,0,16,0,0,1,3,0,1,0,0,21
2004-01,GUANAJUATO,11,0,0,0,0,0,37,0,0,1,1,0,0,1,39,0,0,0,5,0,0,0,0,33
2004-01,GUERRERO,12,0,2,0,1,1,5,5,0,0,4,11,2,0,42,0,0,0,14,0,3,0,2,11
2004-01,HIDALGO,13,0,0,0,1,1,19,0,1,0,4,3,2,1,19,0,0,1,7,2,0,0,0,2
2004-01,JALISCO,14,16,1,0,41,0,215,44,4,8,38,5,6,4,150,0,0,1,6,16,8,0,3,89
2004-01,MêXICO,15,0,1,0,4,2,42,0,8,26,47,3,6,22,92,0,0,3,2,17,31,0,0,64
2004-01,MICHOACµN,16,0,2,0,0,0,8,48,0,1,1,0,0,6,44,0,0,0,2,0,0,0,8,17
2004-01,MORELOS,17,0,0,0,13,1,68,0,0,2,4,2,0,7,29,0,0,1,6,0,0,0,1,15
2004-01,NAYARIT,18,0,1,0,5,0,11,0,0,6,5,0,0,6,14,0,0,0,0,2,4,0,0,2
2004-01,NUEVO LE‡N,19,0,0,0,6,0,44,0,1,4,1,2,4,6,21,0,0,1,3,0,7,0,1,32
2004-01,OAXACA,20,2,0,0,3,0,9,41,0,0,0,1,2,7,44,0,1,5,10,0,0,0,1,43
2004-01,PUEBLA,21,0,1,0,6,1,9,2,1,5,12,2,0,0,24,0,0,0,1,3,1,0,0,41
2004-01,QUERêTARO,22,0,0,0,12,1,42,2,0,7,0,1,0,3,19,0,0,0,2,1,1,0,0,25
2004-01,QUINTANA ROO,23,0,0,0,0,0,5,39,0,0,0,3,0,0,10,0,0,2,1,0,0,0,1,38
2004-01,SAN LUIS POTOS÷,24,0,0,0,0,0,17,1,0,3,8,1,0,1,24,0,0,1,0,0,1,0,2,23
2004-01,SINALOA,25,1,11,0,1,0,41,41,0,0,0,1,2,1,37,0,0,0,1,0,0,0,0,39
2004-01,SONORA,26,0,27,4,12,0,236,17,0,15,17,5,0,4,43,0,0,15,4,3,0,0,0,49
2004-01,TABASCO,27,0,0,0,11,0,11,2,0,2,12,3,18,1,5,0,0,8,2,0,0,0,0,5
2004-01,TAMAULIPAS,28,0,0,0,0,0,67,0,0,7,10,0,0,3,22,0,0,4,2,0,1,0,0,61
2004-01,TLAXCALA,29,0,0,0,0,0,2,0,0,2,4,2,2,3,7,0,0,1,3,0,3,0,0,15
2004-01,VERACRUZ,30,0,0,0,3,1,15,15,1,3,26,6,10,26,52,0,0,12,14,0,1,0,2,15
2004-01,YUCATµN,31,0,0,0,5,0,3,2,1,3,3,0,6,0,1,0,0,0,10,0,3,0,0,6
2004-01,ZACATECAS,32,1,2,0,2,1,8,0,0,1,0,0,2,3,25,0,0,1,1,0,0,0,0,4
2004-02,AGUASCALIENTES,01,0,0,0,0,0,97,0,0,1,0,0,0,1,11,0,0,1,0,0,0,0,0,6
2004-02,BAJA CALIFORNIA,02,0,5,13,2,0,97,18,5,12,47,1,3,3,83,0,0,47,5,0,3,0,0,85
2004-02,BAJA CALIFORNIA SUR,03,0,0,0,6,0,11,17,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,13
2004-02,CAMPECHE,04,0,0,0,0,0,10,0,0,1,9,15,0,3,5,2,0,14,1,0,1,0,0,8
2004-02,COAHUILA,05,0,9,0,4,0,33,4,0,10,3,11,1,7,18,0,0,1,2,1,0,0,5,23
2004-02,COLIMA,06,0,1,0,10,0,21,0,0,1,0,0,8,1,8,0,0,0,1,0,0,0,2,21
2004-02,CHIAPAS,07,2,5,0,11,3,22,6,0,1,1,2,0,3,42,0,0,40,3,0,0,0,3,38
2004-02,CHIHUAHUA,08,0,16,0,2,0,82,8,0,18,2,0,0,0,39,0,0,2,0,0,0,0,0,20
2004-02,DISTRITO FEDERAL,09,0,0,0,2,32,340,18,14,3,234,0,1,12,106,0,0,14,8,4,4,50,11,307
2004-02,DURANGO,10,1,4,0,2,0,25,20,0,3,4,2,3,3,15,0,0,2,3,0,3,0,0,6
2004-02,GUANAJUATO,11,0,0,0,3,0,71,2,2,0,0,0,1,0,127,0,0,1,3,0,0,0,1,93
2004-02,GUERRERO,12,1,5,0,9,2,19,5,0,2,4,4,5,0,21,0,1,0,17,0,4,0,1,26
2004-02,HIDALGO,13,0,0,0,1,2,31,1,4,0,8,4,8,1,24,0,0,0,7,0,1,0,0,8
2004-02,JALISCO,14,6,1,1,48,4,201,27,2,11,36,8,5,0,129,0,0,1,5,8,3,0,4,81
2004-02,MêXICO,15,0,0,0,2,0,79,3,2,11,50,4,4,7,83,0,0,4,3,3,6,0,1,39
2004-02,MICHOACµN,16,1,0,0,1,1,9,35,2,0,0,1,3,1,56,0,0,1,6,0,0,0,0,27
2004-02,MORELOS,17,1,1,0,12,1,83,0,0,0,6,12,3,12,30,0,0,0,15,0,7,0,1,11
2004-02,NAYARIT,18,0,0,0,6,2,13,1,0,2,2,4,5,3,20,0,0,1,0,1,1,0,1,11
2004-02,NUEVO LE‡N,19,0,3,0,10,0,28,4,0,5,4,0,5,11,26,0,0,2,1,3,6,0,0,39
2004-02,OAXACA,20,2,1,0,3,0,10,17,0,0,2,5,5,14,31,0,1,4,14,0,0,0,1,61
2004-02,PUEBLA,21,0,0,0,2,1,8,0,0,4,17,7,3,0,25,0,0,0,12,2,0,0,2,30
2004-02,QUERêTARO,22,0,0,0,10,0,66,0,0,0,0,2,3,0,27,0,0,1,0,0,3,0,0,20
2004-02,QUINTANA ROO,23,0,0,0,0,0,6,52,0,0,0,0,0,0,5,0,0,3,0,0,0,0,2,23
2004-02,SAN LUIS POTOS÷,24,0,1,0,0,0,14,4,2,5,3,0,5,1,43,0,0,0,0,0,6,0,4,11
2004-02,SINALOA,25,0,3,0,5,0,26,47,0,1,0,2,0,1,54,0,0,1,2,0,0,0,1,47
2004-02,SONORA,26,1,28,6,9,2,254,28,0,25,15,5,0,5,60,1,0,23,3,1,1,0,0,45
2004-02,TABASCO,27,0,0,1,12,0,2,2,0,0,12,2,5,0,3,0,0,9,0,0,0,0,0,17
2004-02,TAMAULIPAS,28,0,0,0,0,0,29,0,0,1,4,0,1,0,15,0,0,1,4,0,1,0,2,75
2004-02,TLAXCALA,29,0,0,0,0,0,6,1,0,1,3,0,0,4,7,0,0,2,1,2,0,0,0,2
2004-02,VERACRUZ,30,0,0,0,0,0,17,15,2,11,22,1,7,12,50,0,0,27,9,0,6,0,0,23
2004-02,YUCATµN,31,0,1,0,7,0,7,0,0,0,1,1,16,3,5,0,0,1,4,0,0,0,0,8
2004-02,ZACATECAS,32,0,2,0,3,0,8,0,0,0,2,1,0,0,17,0,0,0,2,0,3,0,0,0
2004-03,AGUASCALIENTES,01,0,0,0,0,0,43,0,0,4,0,1,0,0,5,0,0,0,0,0,0,0,0,16
2004-03,BAJA CALIFORNIA,02,1,10,3,2,0,99,18,2,10,59,6,14,21,114,0,0,47,2,2,9,0,0,145
2004-03,BAJA CALIFORNIA SUR,03,0,2,0,7,0,13,19,0,0,27,6,0,0,5,0,0,0,1,0,1,0,0,9
2004-03,CAMPECHE,04,0,0,0,9,0,15,1,0,2,10,9,0,0,6,0,0,5,0,0,0,0,1,5
2004-03,COAHUILA,05,0,6,0,2,0,33,2,0,1,0,14,0,8,14,0,0,1,3,0,0,0,2,47
2004-03,COLIMA,06,0,0,0,3,0,32,3,0,1,0,3,6,0,9,0,0,0,0,2,1,0,3,8
2004-03,CHIAPAS,07,2,0,0,1,0,17,9,0,3,0,0,0,6,45,0,0,49,6,0,0,0,3,51
2004-03,CHIHUAHUA,08,2,26,0,5,0,113,6,0,6,4,2,0,6,78,0,0,3,3,0,0,0,2,44
2004-03,DISTRITO FEDERAL,09,0,0,0,123,36,319,15,23,21,489,0,12,37,141,0,0,19,4,6,20,73,13,459
2004-03,DURANGO,10,0,5,0,0,1,26,9,0,3,8,1,0,4,25,0,0,1,2,0,6,0,0,6
2004-03,GUANAJUATO,11,0,1,0,3,0,84,0,0,0,1,2,4,0,75,0,0,0,6,0,0,0,0,69
2004-03,GUERRERO,12,1,6,0,1,2,18,6,0,0,5,14,2,2,30,0,0,0,8,1,1,0,1,20
2004-03,HIDALGO,13,0,0,0,7,1,30,2,0,0,17,2,2,4,25,0,0,4,6,0,3,0,1,4
2004-03,JALISCO,14,16,2,1,45,2,260,47,0,12,31,8,23,6,141,0,0,1,4,12,14,0,4,81
2004-03,MêXICO,15,0,0,0,15,1,53,0,4,4,37,5,6,4,74,1,0,5,0,8,5,0,1,42
2004-03,MICHOACµN,16,0,0,0,2,0,10,69,0,0,0,1,8,4,62,0,0,0,4,0,0,0,0,34
2004-03,MORELOS,17,0,1,0,5,0,98,0,0,1,16,14,2,13,43,0,3,0,3,0,3,0,0,9
2004-03,NAYARIT,18,0,0,0,2,0,12,3,0,3,4,0,4,15,21,0,0,0,1,0,0,0,0,4
2004-03,NUEVO LE‡N,19,0,2,0,15,4,22,5,2,3,8,1,6,6,24,0,0,2,2,0,10,0,0,34
2004-03,OAXACA,20,0,0,1,0,0,4,31,2,0,2,6,8,11,40,0,0,12,11,0,0,0,1,35
2004-03,PUEBLA,21,0,0,0,6,2,3,1,0,1,20,5,6,0,39,0,0,2,10,1,0,0,1,43
2004-03,QUERêTARO,22,0,0,0,19,0,47,3,0,1,0,0,2,2,19,0,0,0,1,0,0,0,2,30
2004-03,QUINTANA ROO,23,0,0,0,0,0,0,50,0,1,0,0,0,0,6,0,0,2,1,0,0,0,3,29
2004-03,SAN LUIS POTOS÷,24,0,2,0,1,0,39,0,0,0,2,0,0,4,55,0,0,1,4,0,4,0,0,11
2004-03,SINALOA,25,2,3,0,0,0,30,69,0,3,0,0,0,4,48,0,0,1,1,0,0,0,0,48
2004-03,SONORA,26,2,35,6,28,0,289,26,0,26,19,5,2,4,79,0,0,25,2,3,6,0,0,31
2004-03,TABASCO,27,0,1,0,9,0,2,0,0,1,4,2,4,0,5,0,0,12,3,0,0,0,0,11
2004-03,TAMAULIPAS,28,0,0,0,0,0,50,0,0,2,3,1,2,6,17,0,1,3,2,0,3,0,0,98
2004-03,TLAXCALA,29,0,0,0,0,0,1,1,0,1,9,0,0,0,7,0,0,4,5,0,0,0,0,6
2004-03,VERACRUZ,30,0,0,0,1,0,32,13,0,6,33,8,16,33,66,0,0,29,17,0,4,0,3,26
2004-03,YUCATµN,31,0,2,0,3,0,4,0,2,0,8,0,8,4,6,0,0,1,0,0,0,0,1,9
2004-03,ZACATECAS,32,0,0,3,5,0,10,0,0,1,9,0,0,2,18,1,0,3,2,0,1,0,0,4
2004-04,AGUASCALIENTES,01,0,0,0,0,0,15,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,10
2004-04,BAJA CALIFORNIA,02,1,9,0,1,1,104,27,0,20,60,2,4,5,97,0,0,46,5,0,0,0,0,70
2004-04,BAJA CALIFORNIA SUR,03,0,0,0,13,0,26,27,0,0,29,1,0,0,5,0,0,0,1,0,0,0,0,7
2004-04,CAMPECHE,04,0,1,1,8,0,11,0,0,1,26,7,0,2,10,0,0,4,4,0,1,0,0,6
2004-04,COAHUILA,05,0,2,0,13,0,18,0,0,6,7,1,2,4,21,0,0,5,1,4,1,0,1,31
2004-04,COLIMA,06,0,0,0,2,0,24,1,0,0,0,0,12,0,9,0,0,0,1,0,2,0,0,5
2004-04,CHIAPAS,07,3,0,0,4,1,9,19,0,0,1,9,7,4,47,0,0,44,7,0,3,0,3,40
2004-04,CHIHUAHUA,08,0,14,0,3,0,53,4,0,6,3,0,0,0,40,0,0,3,0,0,0,0,1,47
2004-04,DISTRITO FEDERAL,09,0,0,0,57,20,291,14,26,13,287,2,11,10,96,0,0,8,6,1,15,86,18,392
2004-04,DURANGO,10,0,5,0,3,0,12,4,0,5,5,0,2,2,12,0,0,1,3,0,7,0,1,10
2004-04,GUANAJUATO,11,0,0,0,4,0,61,0,0,0,1,0,0,0,54,0,0,1,3,0,0,0,0,75
2004-04,GUERRERO,12,0,5,0,1,1,10,1,0,0,6,12,0,2,36,0,0,0,4,1,0,0,0,25
2004-04,HIDALGO,13,0,0,0,2,1,30,3,0,1,9,2,11,2,14,0,0,1,5,0,7,0,0,7
2004-04,JALISCO,14,6,1,1,34,0,243,34,0,23,46,8,5,9,157,0,0,3,6,3,3,0,4,46
2004-04,MêXICO,15,2,0,0,7,5,58,0,6,9,42,6,18,14,88,0,0,5,2,12,7,0,2,43
2004-04,MICHOACµN,16,0,0,0,1,0,7,59,0,7,0,6,0,7,39,0,0,1,7,0,0,0,0,24
2004-04,MORELOS,17,0,1,0,10,1,78,0,0,2,6,7,0,7,24,0,0,0,9,1,0,0,0,6
2004-04,NAYARIT,18,0,1,0,0,0,30,0,0,1,5,1,4,0,15,0,0,0,0,1,0,0,0,3
2004-04,NUEVO LE‡N,19,0,2,0,17,0,43,4,4,5,9,1,5,5,16,0,2,3,5,0,7,0,1,27
2004-04,OAXACA,20,0,0,0,1,0,3,29,0,2,5,7,5,9,26,0,0,10,10,0,0,0,1,39
2004-04,PUEBLA,21,0,3,0,4,4,10,0,2,2,10,1,2,0,26,0,0,2,2,2,1,0,1,37
2004-04,QUERêTARO,22,0,0,0,14,0,44,0,0,0,0,0,0,0,18,0,0,0,0,0,3,0,0,21
2004-04,QUINTANA ROO,23,0,0,1,1,0,1,38,0,0,1,4,0,0,3,0,0,1,0,0,0,0,1,37
2004-04,SAN LUIS POTOS÷,24,0,3,0,0,0,14,11,0,4,9,0,2,11,44,0,0,4,1,0,0,0,0,18
2004-04,SINALOA,25,1,3,0,0,0,23,45,0,2,0,2,4,0,40,0,0,1,2,0,0,0,1,43
2004-04,SONORA,26,2,30,3,20,0,249,13,0,12,12,6,0,21,62,2,0,59,4,0,2,0,0,58
2004-04,TABASCO,27,0,0,0,6,0,7,0,0,1,12,12,0,0,12,0,0,5,6,0,0,0,0,10
2004-04,TAMAULIPAS,28,0,0,0,0,0,34,0,0,4,2,0,0,2,5,0,0,5,2,0,0,0,0,87
2004-04,TLAXCALA,29,0,0,0,1,1,4,1,0,5,3,2,0,0,3,0,0,1,5,0,0,0,0,9
2004-04,VERACRUZ,30,0,0,0,7,0,16,22,0,12,26,2,9,16,47,0,0,18,13,0,0,0,2,18
2004-04,YUCATµN,31,0,0,1,5,1,10,1,0,0,2,8,2,0,2,0,0,0,2,0,0,0,1,5
2004-04,ZACATECAS,32,0,2,0,0,0,12,1,0,1,0,0,2,5,21,0,0,1,2,0,2,0,1,3
2004-05,AGUASCALIENTES,01,0,0,0,0,0,17,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,6
2004-05,BAJA CALIFORNIA,02,0,1,0,8,0,125,7,1,10,64,3,0,9,99,0,0,31,3,0,2,0,0,80
2004-05,BAJA CALIFORNIA SUR,03,0,0,0,5,0,23,30,0,0,28,0,0,0,6,0,0,0,0,0,0,0,0,4
2004-05,CAMPECHE,04,0,0,0,16,0,12,0,0,1,4,10,2,4,10,0,0,4,1,0,2,0,1,8
2004-05,COAHUILA,05,0,4,1,4,0,13,3,0,2,3,0,0,9,21,1,0,3,4,0,5,0,1,25
2004-05,COLIMA,06,0,0,0,0,0,36,0,0,1,1,4,11,2,2,0,0,0,0,0,0,0,0,9
2004-05,CHIAPAS,07,2,6,0,7,0,6,15,1,2,1,4,6,13,40,0,0,45,2,0,0,0,0,32
2004-05,CHIHUAHUA,08,0,8,0,0,0,54,4,0,1,0,0,0,4,45,0,0,2,2,0,0,0,1,43
2004-05,DISTRITO FEDERAL,09,0,0,0,122,55,279,14,77,9,399,0,19,7,116,0,0,8,16,6,16,60,10,511
2004-05,DURANGO,10,2,4,0,4,0,13,2,0,3,8,0,2,9,20,0,0,2,5,0,6,0,0,7
2004-05,GUANAJUATO,11,0,1,0,5,0,61,0,0,1,1,1,2,0,42,0,0,1,6,1,0,0,0,56
2004-05,GUERRERO,12,0,2,0,2,0,16,3,1,2,3,7,0,0,28,0,0,0,5,2,0,0,1,28
2004-05,HIDALGO,13,0,0,0,2,1,18,1,0,1,11,4,2,4,19,0,0,1,5,4,6,0,0,7
2004-05,JALISCO,14,17,2,0,25,1,184,35,0,16,22,4,8,4,168,0,1,0,4,4,3,0,1,56
2004-05,MêXICO,15,0,3,1,10,2,54,0,4,12,49,6,17,7,44,0,0,6,3,3,9,0,4,48
2004-05,MICHOACµN,16,0,0,0,1,0,1,55,0,0,1,7,2,4,44,0,0,0,6,0,0,0,3,24
2004-05,MORELOS,17,0,2,0,17,0,54,0,1,7,5,8,0,22,39,0,0,0,6,0,5,0,0,9
2004-05,NAYARIT,18,0,1,0,8,0,23,0,0,1,2,8,0,4,15,0,0,1,1,1,0,0,2,6
2004-05,NUEVO LE‡N,19,0,6,0,18,2,48,4,4,7,10,2,2,4,48,0,0,0,3,0,12,0,2,50
2004-05,OAXACA,20,4,0,2,3,0,9,20,1,1,2,9,11,7,46,0,0,13,10,0,0,0,33,84
2004-05,PUEBLA,21,0,0,0,6,5,3,1,0,0,12,1,0,0,24,0,0,0,1,10,2,0,2,25
2004-05,QUERêTARO,22,0,0,0,15,2,30,0,0,0,0,0,0,2,21,0,0,2,0,0,3,0,0,23
2004-05,QUINTANA ROO,23,0,0,0,0,0,4,33,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,46
